season,week,celebrity_name,vote_mean,vote_lower_95,vote_upper_95,vote_sd
2,6,George Hamilton,0.21294602968013646,0.17676583772835872,0.2597805617605588,0.02262038909039079
2,6,Lisa Rinna,0.2090388627119066,0.16546471382171907,0.2704146774294436,0.032881799638551736
2,6,Jerry Rice,0.2037400033081835,0.15556914673239625,0.24074211093688022,0.01887320757544275
2,6,Stacy Keibler,0.18870630158822346,0.1458705789370005,0.2676952721038407,0.034272146185128076
2,6,Drew Lachey,0.18556880271155002,0.1480985951594996,0.21940326437015914,0.021955126348537916
2,7,Drew Lachey,0.2649231770832746,0.2075996220813545,0.3263221324651773,0.032797980684031995
2,7,Lisa Rinna,0.25232358807211935,0.2090090299607031,0.34435538542214295,0.0282841905412999
2,7,Stacy Keibler,0.24636981731052732,0.1883035468816821,0.2904870536129458,0.029693895969618685
2,7,Jerry Rice,0.23638341753407863,0.16973912648476247,0.2914487187931781,0.02716403297942941
2,8,Stacy Keibler,0.3478728528928028,0.2715882552754109,0.4368826635052551,0.03896682617695437
2,8,Jerry Rice,0.32884695370134887,0.2625643839235979,0.4069226849097472,0.03632463033582909
2,8,Drew Lachey,0.32328019340584835,0.2771360113124294,0.38112415707649727,0.029369642811780738
3,1,Willa Ford,0.09719619812933879,0.0805020721636954,0.12445310575542899,0.010761975661216405
3,1,Sara Evans,0.09684155325089902,0.07785089813970712,0.13187152922284784,0.013259899199724095
3,1,Vivica A. Fox,0.09344304154002789,0.07324662417603969,0.12578158342742582,0.014847085402399235
3,1,Monique Coleman,0.0931953417723901,0.07389507308019873,0.11418884818612651,0.01173224866249012
3,1,Mario Lopez,0.09130521050715401,0.07642046356406386,0.10623892660644432,0.008398767548486815
3,1,Jerry Springer,0.09048977644548152,0.06897533257790962,0.11715929668977682,0.012270543539147104
3,1,Joey Lawrence,0.08994947483814487,0.06851637107341048,0.1202352311265699,0.01291443837519303
3,1,Emmitt Smith,0.08795121332588798,0.06873359025349254,0.1183350733260046,0.013476500578896529
3,1,Shanna Moakler,0.08762914903131683,0.06761944485309092,0.11759657776904252,0.013063198393013052
3,1,Tucker Carlson,0.08757740942855032,0.0686038496771992,0.10277697165677112,0.009244556633276006
3,1,Harry Hamlin,0.08442163173080866,0.06088924645292847,0.10303206040109354,0.011829794975679441
3,2,Willa Ford,0.10642688321666782,0.08413528438209084,0.13534697602869925,0.014506223727444019
3,2,Sara Evans,0.10574638137437409,0.07525411414179976,0.1451063709197756,0.015619790040893583
3,2,Emmitt Smith,0.1045376457283817,0.08332097738205531,0.1349242657112716,0.015602547301555901
3,2,Vivica A. Fox,0.10297739652629685,0.08260176742218345,0.1236387908489408,0.013243935923003086
3,2,Monique Coleman,0.10104626803965379,0.07849247010467092,0.1320130767443017,0.0133432544268216
3,2,Jerry Springer,0.09770255543319128,0.07319018568718812,0.12407414818442765,0.012988459352893526
3,2,Mario Lopez,0.09632839227765738,0.08303856683480014,0.11674192943531875,0.009519311156049062
3,2,Harry Hamlin,0.09615895577210967,0.07066045192555385,0.13453530615651907,0.014796585494321567
3,2,Joey Lawrence,0.09587357331821064,0.07354631372767399,0.11571195695296985,0.012543191398604285
3,2,Shanna Moakler,0.09320194831345673,0.0757316042905349,0.11475645774833468,0.010249843451683862
3,3,Willa Ford,0.12418821614445844,0.09924902821829919,0.14958977648599023,0.015085171421514523
3,3,Emmitt Smith,0.11733892362605326,0.09279523462973838,0.14024257934159318,0.011476729083131089
3,3,Vivica A. Fox,0.11234685551194867,0.09023088051277835,0.14071670503374104,0.01308265031950349
3,3,Harry Hamlin,0.11100116083141912,0.07593949001882849,0.1513100091418667,0.021999405359667292
3,3,Monique Coleman,0.11084860791997837,0.0845239059865748,0.15236758889552882,0.015489360652263445
3,3,Sara Evans,0.11073389906633271,0.08929079116241048,0.13974202237826167,0.01313079479772725
3,3,Joey Lawrence,0.10727994974063795,0.08853109145638291,0.13272427150082747,0.012327142148162133
3,3,Jerry Springer,0.10566025967933962,0.07309149560069059,0.12209628383707469,0.010242352902196111
3,3,Mario Lopez,0.10060212747983177,0.07502410228158976,0.1236766553815101,0.014225888550825435
3,4,Monique Coleman,0.13125207603869526,0.10113869803761164,0.17958735089380934,0.01911970418376388
3,4,Sara Evans,0.12982611913223466,0.09551259683531502,0.16225705620601683,0.015774648726644237
3,4,Joey Lawrence,0.12743958616151718,0.0954588330755651,0.15705978407426474,0.013795312292170892
3,4,Emmitt Smith,0.12708367396611447,0.105528629127147,0.16130592561801105,0.014965343502642461
3,4,Vivica A. Fox,0.12313915394810289,0.09418510560102446,0.1471386054526186,0.015027968160159775
3,4,Mario Lopez,0.12284332421743854,0.08061501152783428,0.14829375677907966,0.01627095587201574
3,4,Willa Ford,0.11962018721831488,0.08585537031926664,0.17372594060929805,0.020169220934892273
3,4,Jerry Springer,0.11879587931758206,0.09270852333470345,0.1639943321043197,0.01826019610136746
3,5,Jerry Springer,0.15455060258453937,0.12131919886012073,0.21321190338463397,0.024552581896208018
3,5,Emmitt Smith,0.14543873462847026,0.11940267147217423,0.1839917020686445,0.016113155100314698
3,5,Joey Lawrence,0.1451532363499865,0.11374101651630404,0.19010629971531362,0.02127481159199507
3,5,Willa Ford,0.14285111232450226,0.1156894842665548,0.16986921866702892,0.014842177433178578
3,5,Mario Lopez,0.1390788242270534,0.10758067432793691,0.17281127627553197,0.018286334346241186
3,5,Monique Coleman,0.13749367983185365,0.1030917575869867,0.17603924314622577,0.019654961383383043
3,5,Sara Evans,0.13543381005359462,0.09846803791918131,0.16600333352102123,0.01489570778605478
3,6,Joey Lawrence,0.20757514144816686,0.1710073108441989,0.2604656423064396,0.021041056313026447
3,6,Jerry Springer,0.20050838159244652,0.1629763339464818,0.25054324408281714,0.020087516708292185
3,6,Mario Lopez,0.19844408198476454,0.1398549696547518,0.24080108543347328,0.02200923820087086
3,6,Emmitt Smith,0.1970027011340485,0.14639666692474246,0.2532768107465719,0.02457332549571185
3,6,Monique Coleman,0.19646969384057358,0.13803786864468173,0.24812049914952486,0.0289786616491979
3,7,Monique Coleman,0.21818956638498777,0.1733805521511094,0.2667074344385517,0.02343616524091637
3,7,Joey Lawrence,0.20416923536904055,0.16491529215107614,0.26257248347990764,0.02860515042940454
3,7,Emmitt Smith,0.19551055284353844,0.14263720407031413,0.2519768390299309,0.026286848854488162
3,7,Mario Lopez,0.19501791891646214,0.14314670578500072,0.2510773611323575,0.03058589767129618
3,7,Jerry Springer,0.18711272648597108,0.1534325193134947,0.2580173601775689,0.02886836914923065
3,8,Monique Coleman,0.26932729129820987,0.20867330037606602,0.38491976490636753,0.045652855092890444
3,8,Joey Lawrence,0.2459633790408387,0.2031493471483665,0.297291676531784,0.021768554898457814
3,8,Mario Lopez,0.24383142554229018,0.1992694075087976,0.28928494943962785,0.026040484895690764
3,8,Emmitt Smith,0.24087790411866122,0.1921023447623593,0.29620013124159944,0.03247181703962786
3,9,Joey Lawrence,0.3452302076233169,0.2672062315643716,0.4176179121295404,0.03931482824439693
3,9,Mario Lopez,0.32971740453065174,0.25541334684182393,0.4379872819306295,0.048820889261865806
3,9,Emmitt Smith,0.32505238784603135,0.2749980069934766,0.40577417362625473,0.036315935625612875
3,10,Mario Lopez,0.5010190722522118,0.2964208367596373,0.6066018329639931,0.06765665145938742
3,10,Emmitt Smith,0.49898092774778824,0.39339816703600694,0.7035791632403626,0.06765665145938742
4,1,Joey Fatone,0.09787962253437281,0.0791932150071249,0.12290269758452872,0.012149247000363642
4,1,Apolo Anton Ohno,0.09780661564631254,0.07609713505000266,0.11585800205287354,0.01007096656994642
4,1,Billy Ray Cyrus,0.09398464180338258,0.06726838590797853,0.12327924769834948,0.01360983700682991
4,1,Laila Ali,0.0910226637125316,0.06786575549273344,0.10549549930544379,0.008345565385329486
4,1,Clyde Drexler,0.09100557234247894,0.06976110044068784,0.11040713693677971,0.009955149083508972
4,1,Leeza Gibbons,0.09022351489485983,0.06016192762610887,0.12032429395527891,0.014662416020741932
4,1,Ian Ziering,0.08902851489328525,0.06971401359378586,0.1080152158916028,0.0099567317578366
4,1,Heather Mills,0.08897428875427033,0.06930040511264929,0.11224514911505168,0.011994548790420358
4,1,John Ratzenberger,0.08861446272666479,0.07038304143753259,0.1088307409305741,0.010863230085508945
4,1,Shandi Finnessey,0.08809886119056838,0.07057970703694624,0.11517486339924633,0.010751428888694063
4,1,Paulina Porizkova,0.08336124150127298,0.05437070351615682,0.1099203264418622,0.012968202880947452
4,2,Clyde Drexler,0.09919617256197248,0.08338343976430777,0.1252089738521003,0.011668347145696633
4,2,Laila Ali,0.0977983073403805,0.07482535467871249,0.12260396267814548,0.013742747932155946
4,2,Heather Mills,0.09374808802418748,0.06855192718911596,0.1085878050621256,0.010126930295038555
4,2,John Ratzenberger,0.09304553547305716,0.0764797188524373,0.10850192501181459,0.010026876974084253
