season,week,celebrity_name,vote_mean,vote_lower_95,vote_upper_95,vote_sd
4,1,108,0.09306285564673139,0.07445028451738511,0.11167542677607767,0.009306285564673139
4,1,59,0.09344614468633726,0.07475691574906981,0.1121353736236047,0.009344614468633727
4,1,159,0.09512806478838798,0.07610245183071039,0.11415367774606557,0.009512806478838799
4,1,17,0.09558359540075445,0.07646687632060356,0.11470031448090534,0.009558359540075445
4,1,252,0.08139245039997198,0.06511396031997758,0.09767094047996637,0.008139245039997198
4,1,227,0.0853973885303762,0.06831791082430097,0.10247686623645144,0.008539738853037621
4,1,102,0.08577997360895721,0.06862397888716577,0.10293596833074865,0.008577997360895722
4,1,29,0.09191982346383801,0.07353585877107041,0.1103037881566056,0.009191982346383801
4,1,132,0.09318483054913453,0.07454786443930762,0.11182179665896143,0.009318483054913453
4,1,165,0.09331796303009647,0.07465437042407717,0.11198155563611577,0.009331796303009647
